Id,SalePrice
2871,104119.05049999998
2872,54567.23750000001
2873,113279.81649999999
2874,139025.11775000003
2875,124350.9625
2876,155454.48050000003
2877,140999.80925
2878,157227.48825
2879,138995.293
2880,108147.46049999996
2881,147285.97175
2882,157885.17925000002
2883,170804.24349999995
2884,180856.19125
2885,175159.79300000003
2886,195705.31625000003
2887,107919.70524999997
2888,130629.8
2889,68193.80075000001
2890,92216.44324999998
2891,139071.85350000003
2892,64415.54550000002
2893,105257.10574999996
2894,60150.51200000001
2895,309271.04874999996
2896,303738.58350000007
2897,206190.33250000002
2898,148546.7
2899,217739.55799999996
2900,158141.0485
2901,214743.89074999996
2902,199343.16449999996
2903,336769.40199999994
2904,332945.49075000006
2905,121272.925
2906,203333.91550000003
2907,115776.69250000003
2908,129307.50749999999
2909,149684.95674999998
2910,98645.00749999998
2911,94504.83475
2912,151692.9915
2913,98604.05974999999
2914,89660.48449999999
2915,89702.96874999997
2916,97244.7375
2917,163377.22849999997
2918,133430.49099999998
2919,220010.83475
